"imageFilename","imdbScore","Adventure","Comedy","Action","Romance","Drama","Crime","Thriller","Horror","Mystery","Documentary"
"112746.jpg","5.2","0","0","0","1","1","0","1","0","0","0"
"974544.jpg","7.7","0","0","0","0","1","0","0","0","0","0"
"3700456.jpg","5.2","1","0","0","0","0","0","0","0","0","0"
"366621.jpg","7.6","0","1","1","0","0","0","0","0","0","0"
"98023.jpg","7.6","0","1","0","0","0","0","0","0","0","0"
"262414.jpg","6.7","0","0","0","0","0","0","0","0","0","1"
"1008017.jpg","6.2","0","0","0","0","1","0","0","0","0","0"
"1018887.jpg","7.8","0","0","0","0","0","0","0","0","0","1"
"125418.jpg","6.2","1","0","0","0","0","0","0","0","0","0"
"105462.jpg","7.2","0","0","0","0","1","1","0","0","0","0"
"1328875.jpg","4.9","1","0","0","0","0","0","0","0","0","0"
"414195.jpg","7.1","0","0","0","0","1","0","0","0","0","0"
"112401.jpg","6.3","0","0","1","0","0","1","1","0","0","0"
"2125435.jpg","7.3","1","0","0","0","1","0","0","0","0","0"
"2081437.jpg","5.9","0","1","0","0","0","1","1","0","0","0"
"5278462.jpg","7.2","0","0","0","0","0","0","0","0","0","1"
"120303.jpg","6.3","0","0","0","0","1","0","0","0","0","0"
"1287875.jpg","7.6","0","0","0","0","1","0","0","0","0","0"
"469623.jpg","7.2","0","0","0","0","1","0","0","0","0","0"
"3544082.jpg","7.1","0","0","0","1","1","0","0","0","0","0"
"1705113.jpg","5.7","0","0","0","0","1","0","0","0","0","0"
"3636326.jpg","6.9","0","0","0","0","0","0","0","0","0","1"
"1464239.jpg","6.9","0","0","0","0","1","0","0","0","0","0"
"1918727.jpg","6.2","0","0","0","0","1","0","0","0","0","0"
"98325.jpg","7.2","0","1","0","0","0","0","0","0","0","0"
"2184227.jpg","6.3","0","0","0","0","1","0","0","0","0","0"
"1305897.jpg","5.4","0","0","0","0","1","0","0","0","0","0"
"100994.jpg","6.4","0","0","1","0","0","0","0","0","0","0"
"1884457.jpg","5.1","0","0","1","0","0","1","1","0","0","0"
"1791681.jpg","3.8","0","0","0","0","0","0","1","1","1","0"
"90323.jpg","4.8","1","0","1","0","0","0","1","0","0","0"
"95925.jpg","6.2","0","0","0","0","0","0","0","1","0","0"
"878835.jpg","6.6","0","1","0","0","1","0","0","0","0","0"
"1340107.jpg","7.7","0","0","0","1","1","0","0","0","0","0"
"120148.jpg","6.8","0","1","0","0","1","0","0","0","0","0"
"119242.jpg","6.7","0","0","0","0","1","1","0","0","0","0"
"2882590.jpg","6.2","0","1","0","0","0","0","0","0","1","0"
"3725284.jpg","5.6","0","0","0","0","1","0","1","0","1","0"
"1616195.jpg","6.6","0","0","0","0","1","1","0","0","0","0"
"419815.jpg","7","0","0","0","0","1","0","0","0","0","0"
"892782.jpg","6.5","1","0","1","0","0","0","0","0","0","0"
"443435.jpg","5","0","0","0","0","0","0","1","1","1","0"
"119675.jpg","5.9","0","0","0","0","0","0","0","1","0","0"
"307913.jpg","6.7","0","0","0","0","1","0","0","0","0","0"
"914797.jpg","6.8","0","1","0","0","1","0","0","0","0","0"
"373856.jpg","7.9","0","0","0","0","1","1","0","0","0","0"
"407617.jpg","6.5","0","1","0","0","0","0","0","0","0","0"
"100611.jpg","5.4","0","1","0","0","0","0","0","0","0","0"
"186730.jpg","7.5","0","0","0","0","1","0","0","0","0","0"
"446930.jpg","6.5","0","0","0","0","1","0","0","0","0","0"
"364079.jpg","6.4","0","0","0","0","0","0","0","0","0","1"
"1236471.jpg","6","0","0","0","0","1","0","0","0","0","0"
"138541.jpg","6.4","0","0","0","0","1","1","1","0","0","0"
"3268030.jpg","7.3","0","1","0","0","0","0","0","0","0","1"
"94681.jpg","7.5","0","0","0","0","1","0","0","0","0","0"
"2101383.jpg","5.7","0","0","0","1","1","0","0","0","0","0"
"4054502.jpg","6.3","0","0","0","0","1","0","0","0","0","0"
"1017456.jpg","6.6","0","0","1","0","1","1","0","0","0","0"
"95836.jpg","6.2","0","0","0","0","1","0","0","0","0","0"
"1478291.jpg","4.1","0","1","1","0","0","0","0","0","0","0"
"1719541.jpg","6.8","0","1","0","0","0","0","0","0","0","0"
"1321870.jpg","6.7","0","0","1","0","1","1","0","0","0","0"
"1074194.jpg","7.7","0","0","0","0","0","0","0","0","0","1"
"5133288.jpg","4.7","0","1","0","0","1","0","0","0","0","0"
"460721.jpg","6.5","0","1","0","1","0","0","0","0","0","0"
"90178.jpg","7.9","0","0","0","0","1","0","0","1","0","0"
"1478338.jpg","6.8","0","1","0","1","0","0","0","0","0","0"
"1337193.jpg","6.2","0","0","0","0","1","0","0","0","0","0"
"3776402.jpg","6.5","0","0","0","1","0","0","0","0","0","0"
"3170832.jpg","8.2","0","0","0","0","1","0","0","0","0","0"
"3346986.jpg","6","0","1","0","1","0","0","0","0","0","0"
"905979.jpg","7.4","0","0","0","0","0","0","0","0","0","1"
"380623.jpg","5.5","0","1","0","1","0","0","0","0","0","0"
"106218.jpg","6.6","0","0","0","0","1","0","0","0","0","0"
"4142022.jpg","6.1","0","1","0","0","0","0","0","0","0","0"
"1445520.jpg","7.1","0","1","0","0","1","0","0","0","0","0"
"817544.jpg","6.5","0","0","0","1","1","0","0","0","0","0"
"1399584.jpg","6.9","0","0","0","0","0","0","0","0","0","1"
"93560.jpg","7.2","0","1","1","0","0","0","0","0","0","0"
"1942989.jpg","7","0","0","0","0","1","0","0","0","0","0"
"4135844.jpg","7.2","0","0","0","0","1","0","0","0","0","0"
"293452.jpg","5.3","0","1","0","1","0","0","0","0","0","0"
"2964360.jpg","6.2","0","1","0","0","0","0","0","0","0","0"
"848542.jpg","7.4","0","1","0","1","1","0","0","0","0","0"
"3164256.jpg","5.5","0","1","0","0","0","0","0","0","0","0"
"997229.jpg","6.8","0","0","0","0","0","1","1","0","0","0"
"2142055.jpg","7.1","1","0","1","0","0","0","0","0","0","0"
"413879.jpg","5","0","1","0","1","0","0","0","0","0","0"
"339526.jpg","5.3","0","0","0","0","1","1","1","0","0","0"
"3094816.jpg","4.2","0","1","0","1","1","0","0","0","0","0"
"492466.jpg","7.3","0","0","0","0","0","0","0","0","0","1"
"104412.jpg","6.5","0","1","0","1","1","0","0","0","0","0"
"1314190.jpg","5.1","0","0","0","0","1","0","0","0","0","0"
"2872570.jpg","7.1","1","0","1","0","0","0","0","0","0","1"
"110623.jpg","5.7","0","1","0","1","0","0","0","0","0","0"
"3924450.jpg","7.1","0","1","0","0","1","0","0","0","0","0"
"974613.jpg","5.5","0","0","0","0","1","0","1","0","1","0"
"813789.jpg","6.1","1","0","0","0","1","0","0","0","0","0"
"1448755.jpg","6.5","0","0","1","0","0","1","1","0","0","0"
"273822.jpg","6.5","0","0","0","0","1","0","0","0","0","0"
"1107319.jpg","6.5","0","1","0","0","1","0","0","0","0","0"
"2369205.jpg","6","0","0","0","0","0","0","1","0","0","0"
"2763764.jpg","6.3","0","1","1","0","0","0","1","0","0","0"
"465624.jpg","5.1","0","1","0","1","0","0","0","0","0","0"
"1038988.jpg","7.5","0","0","0","0","0","0","1","1","1","0"
"1560139.jpg","7.5","0","1","0","0","1","0","0","0","0","0"
"1288553.jpg","7.1","0","0","0","0","0","0","0","0","0","1"
"4677938.jpg","5.3","0","0","0","0","1","0","0","0","0","0"
"88678.jpg","7.6","1","0","0","0","0","0","0","0","0","0"
"1787777.jpg","6.9","0","0","0","0","0","0","0","0","0","1"
"378773.jpg","5.2","0","0","1","1","1","0","0","0","0","0"
"103859.jpg","5.4","0","1","0","1","1","0","0","0","0","0"
"2258233.jpg","5.5","0","0","0","0","0","0","0","0","0","1"
"1080695.jpg","6.5","0","0","0","0","1","0","0","0","0","0"
"448075.jpg","5.9","0","0","0","0","0","1","1","0","1","0"
"2343266.jpg","7","0","0","0","0","0","0","0","0","0","1"
"99460.jpg","5.7","0","1","1","0","0","1","0","0","0","0"
"94293.jpg","5.9","0","0","1","0","1","1","0","0","0","0"
"2095649.jpg","5.7","0","0","0","1","1","0","0","0","0","0"
"1951218.jpg","5.6","0","0","0","0","0","0","1","0","0","0"
"4224328.jpg","7.4","0","0","0","0","0","0","0","0","0","1"
"291579.jpg","7.2","0","0","0","1","0","0","1","0","0","0"
"102220.jpg","5.7","0","0","0","0","0","1","1","0","1","0"
"109506.jpg","7.6","0","0","1","0","1","0","0","0","0","0"
"492890.jpg","5.1","0","0","0","0","1","0","0","0","0","0"
"3528666.jpg","5.2","0","0","1","0","0","0","1","0","0","0"
"1808426.jpg","6","0","0","0","0","1","0","0","0","0","0"
"390393.jpg","3.3","0","0","0","0","0","0","0","1","0","0"
"1743360.jpg","6.7","0","0","0","1","1","0","0","0","0","0"
"1707380.jpg","5.5","0","0","0","0","1","0","0","0","0","0"
"464061.jpg","5.8","0","1","0","1","1","0","0","0","0","0"
"783233.jpg","7.8","0","0","0","1","1","0","0","0","1","0"
"1029120.jpg","6.5","0","1","0","0","1","0","0","0","0","0"
"4460176.jpg","6.9","0","1","0","1","0","0","0","0","0","0"
"3349772.jpg","4","0","0","0","0","1","0","0","0","0","0"
"464636.jpg","7","0","1","0","0","1","0","0","0","0","0"
"110667.jpg","6.2","0","1","0","0","0","0","0","1","0","0"
"93431.jpg","7.1","0","0","0","1","1","0","0","0","0","0"
"174336.jpg","4.4","0","1","0","1","0","0","0","0","0","0"
"88710.jpg","6.3","0","1","0","0","0","0","0","0","0","0"
"1247644.jpg","6.1","0","0","0","1","0","0","0","0","0","0"
"96952.jpg","4.8","0","0","1","0","0","0","0","0","0","0"
"1106448.jpg","7.3","0","0","0","0","1","0","0","0","0","0"
"2372776.jpg","7.3","0","0","0","0","0","0","0","0","0","1"
"2857160.jpg","4.8","0","0","0","0","1","0","1","0","1","0"
"2191701.jpg","5.4","0","1","0","0","0","0","0","0","0","0"
"89371.jpg","7.6","0","1","1","0","0","0","0","0","0","0"
"2405182.jpg","6.5","0","0","0","0","1","0","0","0","0","0"
"3683702.jpg","4.7","0","0","0","0","1","0","1","0","0","0"
"2436516.jpg","6.5","1","1","1","0","0","0","0","0","0","0"
"114733.jpg","6.2","0","1","1","0","1","0","0","0","0","0"
"363510.jpg","8.5","0","0","0","0","0","0","0","0","0","1"
"2085930.jpg","5.9","0","0","1","0","0","0","0","0","0","0"
"233699.jpg","5.7","0","1","0","0","1","0","0","0","0","0"
"4769430.jpg","6.4","0","0","0","1","1","0","0","0","0","0"
"981227.jpg","6.7","0","1","0","0","1","0","0","0","0","0"
"168629.jpg","8","0","0","0","0","1","1","0","0","0","0"
"3510654.jpg","7.7","0","0","0","0","0","0","0","0","0","1"
"4232610.jpg","5.7","0","0","1","0","1","0","0","0","0","0"
"405052.jpg","5.3","0","1","0","0","0","0","0","0","0","0"
"183065.jpg","7.3","0","0","0","0","0","0","0","0","0","1"
"927619.jpg","8.7","0","1","0","0","0","0","0","0","0","1"
"2279313.jpg","6.9","0","0","0","0","0","0","0","0","0","1"
"2340784.jpg","7.1","0","0","0","0","0","0","0","0","0","1"
"119843.jpg","6.7","0","0","0","1","1","0","0","0","0","0"
"2992220.jpg","6.7","0","0","0","0","0","0","0","0","0","1"
"216800.jpg","7.2","0","1","0","0","1","0","0","0","1","0"
"156323.jpg","5.7","0","1","0","0","0","1","0","0","0","0"
"238936.jpg","7.6","0","0","0","1","0","0","0","0","0","0"
"1257562.jpg","6.7","0","0","0","0","1","0","0","0","0","0"
"1146320.jpg","5.6","0","0","0","0","1","0","0","1","0","0"
"395119.jpg","6.1","1","0","0","0","1","0","0","0","0","0"
"162710.jpg","7.2","0","1","0","1","0","0","0","0","0","0"
"830968.jpg","6.5","0","0","0","0","0","0","0","0","0","1"
"1425928.jpg","5.8","0","1","1","0","0","0","0","1","0","0"
"3911554.jpg","7","0","1","0","0","1","0","0","0","0","1"
"120056.jpg","7.4","0","0","0","0","0","0","0","0","0","1"
"3669520.jpg","7.3","0","0","0","0","1","0","0","0","0","1"
"311361.jpg","5.2","0","1","1","0","0","0","0","1","0","0"
"300996.jpg","5.6","0","0","0","0","1","0","0","0","0","0"
"399102.jpg","6.5","1","0","1","0","0","0","0","0","0","0"
"499596.jpg","6.5","0","0","0","0","1","0","0","0","0","1"
"111301.jpg","3.8","1","1","1","0","0","0","0","0","0","0"
"1430615.jpg","6.5","0","0","0","1","1","0","0","0","0","0"
"94862.jpg","6.5","0","0","0","0","0","0","1","1","0","0"
"104070.jpg","6.4","0","1","0","0","0","0","0","1","0","0"
"457875.jpg","5.2","1","0","1","0","0","1","0","0","0","0"
"3086386.jpg","4.2","1","0","1","0","0","0","0","0","0","0"
"3013610.jpg","6.8","0","0","0","0","1","0","0","0","0","0"
"3142872.jpg","7.4","0","0","0","1","1","0","0","0","1","0"
"2055720.jpg","7.6","0","0","0","0","0","0","0","0","0","1"
"319531.jpg","5.9","0","0","0","0","1","1","0","0","1","0"
"110620.jpg","6","0","0","0","0","1","0","0","1","0","0"
"312549.jpg","6.9","0","0","0","0","1","1","0","0","0","0"
"986361.jpg","4.1","1","1","0","0","0","0","0","0","0","0"
"1621994.jpg","5.5","1","0","0","0","0","0","0","0","0","0"
"202478.jpg","6.2","0","0","0","1","1","1","0","0","0","0"
"804443.jpg","4.1","0","0","0","0","0","0","1","1","0","0"
"1043855.jpg","6.5","0","0","0","0","1","0","0","0","0","0"
"1810861.jpg","5.6","0","1","0","1","0","0","0","1","0","0"
"266875.jpg","7.2","0","0","0","0","0","0","0","1","0","0"
"2277946.jpg","7.4","1","0","0","0","0","0","0","0","0","1"
"816539.jpg","6","0","1","1","0","0","0","0","1","0","0"
"264378.jpg","6.5","0","0","0","0","1","0","0","0","0","0"
"109498.jpg","4.1","0","0","0","0","1","0","1","0","0","0"
"281190.jpg","6.2","0","0","1","0","1","1","0","0","0","0"
"289944.jpg","6","0","0","0","0","0","0","1","0","0","0"
"166485.jpg","6.7","0","0","0","1","1","0","0","0","0","0"
"1305112.jpg","4.3","0","0","0","0","0","0","0","1","0","0"
"1667146.jpg","6.8","0","0","0","0","0","0","0","0","0","1"
"136535.jpg","6.5","0","0","0","0","0","0","1","0","0","0"
"269138.jpg","5.3","0","0","0","0","1","0","0","0","0","0"
"106543.jpg","6.4","0","0","0","0","1","0","0","0","0","0"
"120576.jpg","5.8","0","0","0","1","1","0","0","0","0","0"
"3403776.jpg","6.6","0","0","0","0","1","0","0","0","0","0"
"1533086.jpg","6.8","0","0","0","0","0","0","1","0","0","0"
"4503598.jpg","5.4","0","0","0","0","0","0","1","1","0","0"
"5692030.jpg","5.3","0","1","0","1","0","0","0","0","0","0"
"95525.jpg","7.1","1","0","0","0","0","0","0","0","0","0"
"239723.jpg","8.5","0","0","0","0","0","0","0","0","0","1"
"1609808.jpg","3.4","0","1","0","0","0","0","0","0","0","0"
"95253.jpg","6.6","0","1","0","0","0","0","0","0","0","0"
"396041.jpg","4.7","0","1","0","0","0","0","0","1","0","0"
"4466936.jpg","6.5","0","1","0","1","0","0","0","0","0","0"
"109447.jpg","5.3","0","1","0","0","0","0","0","0","0","0"
"210389.jpg","6.7","0","0","0","0","1","0","0","0","0","0"
"341266.jpg","6.5","0","0","0","0","0","0","1","1","0","0"
"780571.jpg","7.4","0","0","0","0","1","1","1","0","0","0"
"492916.jpg","7.5","0","0","0","0","1","0","0","0","0","0"
"1275778.jpg","4.3","0","1","0","1","0","0","0","0","0","0"
"803057.jpg","5.7","0","1","0","0","0","0","0","0","0","0"
"1167611.jpg","7.2","0","0","0","0","1","1","0","0","0","0"
"156757.jpg","6","0","1","0","1","0","0","0","0","0","0"
"113677.jpg","7.6","0","1","0","0","1","0","0","0","0","0"
"2253947.jpg","7.3","0","1","0","0","1","0","0","0","0","0"
"356201.jpg","6","0","1","0","0","0","0","0","0","0","0"
"1772288.jpg","7","0","1","0","0","1","0","0","0","0","0"
"2401181.jpg","5.7","0","0","0","0","0","0","1","1","0","0"
"2152198.jpg","7.6","0","0","0","0","0","0","0","0","0","1"
"357585.jpg","4.6","0","1","0","0","0","0","0","1","0","0"
"124879.jpg","6.9","0","1","0","0","1","0","0","0","0","0"
"266860.jpg","5.6","1","0","1","0","0","0","0","0","0","0"
"3267734.jpg","8.4","0","1","0","0","0","0","0","0","0","1"
"3671676.jpg","5.6","0","0","0","0","1","0","0","0","0","0"
"830558.jpg","6.7","0","0","0","0","1","1","0","1","0","0"
"1980986.jpg","5.4","0","1","1","1","0","0","0","0","0","0"
"2027064.jpg","6","0","0","0","0","1","1","0","0","0","0"
"3685554.jpg","6.2","0","0","0","0","1","0","0","0","0","0"
"483022.jpg","7.3","0","1","0","0","1","0","0","0","0","0"
"105789.jpg","6.9","0","0","0","1","1","0","0","0","0","0"
"1028532.jpg","8.1","0","0","0","0","1","0","0","0","0","0"
"1293842.jpg","6.6","0","1","0","0","0","0","0","0","0","0"
"2468606.jpg","3.8","0","0","0","0","1","0","0","0","0","0"
"1670635.jpg","7.6","0","0","0","0","0","1","0","0","1","0"
"115963.jpg","6.3","0","0","0","0","1","0","0","1","0","0"
"139654.jpg","7.7","0","0","0","0","1","1","1","0","0","0"
"107653.jpg","7.9","0","1","0","0","1","0","0","0","0","0"
"294939.jpg","4.9","0","0","0","0","1","0","1","0","0","0"
"847182.jpg","6.3","0","0","0","0","1","0","0","0","0","0"
"304126.jpg","7.2","0","1","0","0","1","0","0","0","0","0"
"89346.jpg","6.5","0","1","0","0","1","0","1","0","0","0"
"140508.jpg","5.5","0","0","0","0","1","1","1","0","0","0"
"1843120.jpg","6.7","0","0","0","0","1","1","1","0","0","0"
"1714208.jpg","6","0","0","0","0","0","0","0","1","0","0"
"202470.jpg","6.2","0","0","0","0","1","0","0","0","0","0"
"2658428.jpg","6.4","0","0","0","0","1","0","0","0","0","0"
"339840.jpg","5.5","0","1","1","0","0","0","0","1","0","0"
"3704050.jpg","7.4","0","0","0","0","1","0","1","0","0","0"
"1885440.jpg","6.8","0","0","0","1","1","0","0","0","0","0"
"412796.jpg","7.7","0","0","0","0","0","0","0","0","0","1"
"2204340.jpg","5.8","0","0","1","0","0","1","0","0","0","0"
"760188.jpg","6.5","0","0","0","0","1","0","0","0","0","0"
"284655.jpg","5.8","0","0","0","0","1","1","1","0","0","0"
"889583.jpg","5.8","0","1","0","0","0","0","0","0","0","0"
"286112.jpg","7.3","0","1","1","0","0","0","0","0","0","0"
"324071.jpg","4.3","0","0","0","0","0","0","1","0","0","0"
"117788.jpg","4.2","0","1","0","0","0","0","0","0","0","0"
"1480658.jpg","5.7","0","1","0","0","0","0","0","1","0","0"
"495032.jpg","7.2","0","0","0","0","1","1","0","0","1","0"
"1327773.jpg","7.2","0","0","0","0","1","0","0","0","0","0"
"1337051.jpg","7.1","0","1","0","0","1","1","0","0","0","0"
"775529.jpg","7.2","0","1","0","0","1","0","0","0","0","0"
"1615065.jpg","6.5","0","0","0","0","1","1","1","0","0","0"
"436857.jpg","7.3","0","0","0","0","0","0","0","0","0","1"
"1499213.jpg","4.3","0","1","0","0","0","0","0","0","0","0"
"185584.jpg","7.3","0","1","0","0","0","0","0","0","0","0"
"816616.jpg","6.5","0","0","0","0","1","0","0","0","0","0"
"212132.jpg","7.6","0","0","0","0","1","0","0","0","0","0"
"1523486.jpg","6","0","1","1","0","0","0","0","0","0","0"
"94357.jpg","7.4","0","0","1","0","1","1","0","0","0","0"
"2905674.jpg","4.2","0","0","1","0","0","0","1","0","0","0"
"89629.jpg","5.7","0","1","0","0","0","0","0","0","0","0"
"3416828.jpg","5.7","1","1","0","0","0","0","0","0","0","0"
"5096628.jpg","6.5","0","0","0","1","1","0","0","0","0","0"
"1270296.jpg","5.9","0","0","0","0","0","1","1","0","1","0"
"1865375.jpg","7.3","0","0","1","0","1","0","0","0","0","0"
"458413.jpg","6.4","0","1","0","0","1","0","0","0","0","0"
"497986.jpg","7.3","0","0","0","1","1","0","0","0","1","0"
"3699692.jpg","6.3","0","1","0","0","0","0","0","1","0","0"
"685628.jpg","8.1","1","0","0","0","1","1","0","0","0","0"
"109255.jpg","6.6","0","1","0","0","0","0","0","0","0","0"
"255653.jpg","6.6","0","1","0","1","1","0","0","0","0","0"
"1563712.jpg","6.5","0","0","0","0","0","0","0","0","0","1"
"467485.jpg","6.8","0","0","0","0","1","0","0","0","0","0"
"3713166.jpg","5.6","0","0","0","0","0","0","0","1","0","0"
"264796.jpg","7.5","0","0","0","0","1","0","0","0","0","0"
"100436.jpg","7.1","0","1","0","0","1","0","0","0","0","0"
"3033080.jpg","3.3","1","0","0","0","0","0","1","0","0","0"
"115715.jpg","3.9","0","0","0","0","1","1","0","0","0","0"
"189525.jpg","5.7","0","1","1","1","0","0","0","0","0","0"
"158493.jpg","6","0","0","0","0","1","1","0","0","0","0"
"2717860.jpg","6","0","0","0","0","1","0","1","0","0","0"
"113774.jpg","7.3","0","0","0","0","1","0","0","0","0","0"
"1305586.jpg","5.9","0","1","0","0","0","0","0","0","0","0"
"419984.jpg","5.1","0","1","0","1","0","0","0","0","0","0"
"92494.jpg","6.5","0","1","0","0","0","0","0","0","0","0"
"93763.jpg","6.2","0","0","0","0","1","1","1","0","0","0"
"377818.jpg","5.1","1","1","1","0","0","0","0","0","0","0"
"906734.jpg","5.5","0","0","0","0","1","0","1","1","0","0"
"2573750.jpg","6.2","0","0","1","0","1","0","0","0","0","0"
"2652118.jpg","6.1","1","0","1","0","1","0","0","0","0","0"
"400063.jpg","7.9","0","0","0","0","1","0","0","0","0","0"
"1659216.jpg","3.4","0","0","0","0","0","0","1","1","0","0"
"173024.jpg","7.3","0","0","0","0","1","0","0","0","0","0"
"110019.jpg","6.6","1","0","1","0","0","0","0","0","0","0"
"1583356.jpg","6.4","0","0","0","0","0","0","1","1","0","0"
"384177.jpg","6.6","0","0","0","0","1","0","0","0","0","0"
"388139.jpg","7.4","0","1","0","0","1","0","0","0","0","0"
"391095.jpg","4.1","0","0","0","0","0","0","0","1","1","0"
"94002.jpg","6.3","0","1","0","0","1","0","0","0","0","0"
"120004.jpg","5.7","0","0","0","0","0","0","0","1","1","0"
"1615918.jpg","4.4","1","1","0","0","0","0","0","0","0","0"
"1155060.jpg","5.9","0","0","0","1","1","0","1","0","0","0"
"1787791.jpg","7.3","0","0","0","0","0","0","0","0","0","1"
"119033.jpg","7.1","0","0","0","1","1","0","0","0","0","0"
"2981768.jpg","7.4","1","0","0","0","1","0","0","0","0","0"
"3654964.jpg","7.1","0","0","0","0","0","0","0","0","0","1"
"1311717.jpg","7.2","0","0","0","0","0","0","0","0","0","1"
"297144.jpg","6.9","0","0","0","0","0","0","0","0","0","1"
"3134058.jpg","7.3","0","0","0","0","1","0","0","0","0","0"
"217635.jpg","4.7","0","0","1","0","0","0","0","0","0","0"
"90142.jpg","6","0","1","0","0","0","0","0","0","0","0"
"95882.jpg","4.4","0","1","0","0","0","1","0","0","0","0"
"458367.jpg","6.2","0","0","0","0","1","0","1","0","0","0"
"1781922.jpg","6.8","0","0","1","0","0","0","1","0","0","0"
"167404.jpg","8.1","0","0","0","0","1","0","1","0","1","0"
"283877.jpg","3.9","0","0","0","0","0","0","1","1","0","0"
"2443022.jpg","4.4","0","0","0","0","0","0","1","1","0","0"
"113241.jpg","6.5","0","0","0","1","1","0","0","1","0","0"
"4213764.jpg","5.4","0","0","0","0","0","0","1","0","0","0"
"2101473.jpg","7.2","1","0","0","0","1","0","0","0","0","0"
"110016.jpg","6.5","1","0","1","0","0","0","0","0","0","0"
"156849.jpg","7.2","0","1","0","0","1","0","0","0","0","0"
"3829874.jpg","3.8","0","0","0","0","0","0","1","0","0","0"
"1890493.jpg","6.6","0","1","1","1","0","0","0","0","0","0"
"1165253.jpg","6.6","0","0","0","0","1","0","0","0","1","0"
"2593410.jpg","7.4","0","1","0","1","1","0","0","0","0","0"
"757306.jpg","6.8","0","0","0","1","1","0","0","0","0","0"
"2659414.jpg","8.2","0","1","0","0","1","0","0","0","0","0"
"91178.jpg","5.6","0","1","0","0","0","0","0","0","0","0"
"2645142.jpg","7.2","0","0","0","0","1","0","0","0","0","0"
"4324302.jpg","7.1","1","0","1","0","0","0","0","0","0","0"
"1278379.jpg","6.4","0","0","0","1","1","0","0","0","0","0"
"923824.jpg","3.8","0","0","0","0","0","0","0","1","0","0"
"996930.jpg","7.1","0","0","0","1","1","0","0","0","0","0"
"372279.jpg","7.6","0","0","0","0","0","0","0","0","0","1"
"2325002.jpg","5.2","0","0","1","0","0","0","1","0","0","0"
"111187.jpg","5.9","0","0","0","0","1","0","1","0","1","0"
"2325611.jpg","6.2","0","0","0","1","1","0","0","0","0","0"
"464141.jpg","7.5","0","0","0","0","1","0","1","0","1","0"
"120390.jpg","4.8","0","0","1","0","0","0","1","0","0","0"
"112572.jpg","5.9","0","1","0","0","0","0","0","0","0","0"
"458425.jpg","7.7","0","0","0","0","0","0","0","0","0","1"
"1406160.jpg","6.9","0","0","0","0","1","0","0","0","0","0"
"1241017.jpg","4.2","0","1","0","0","0","0","0","0","0","0"
"106684.jpg","3.7","0","0","0","0","1","1","0","0","0","0"
"1650516.jpg","3.5","0","0","1","0","0","0","1","1","0","0"
"221115.jpg","6.6","0","1","0","1","1","0","0","0","0","0"
"379053.jpg","7","0","1","0","0","1","0","0","0","0","0"
"3481210.jpg","2.5","0","0","1","0","0","0","1","0","0","0"
"901487.jpg","7.3","1","1","1","0","0","0","0","0","0","0"
"3440298.jpg","6.4","1","1","1","0","0","0","0","0","0","0"
"1334247.jpg","7","0","0","0","0","0","0","0","0","0","1"
"386862.jpg","7.3","0","0","0","0","1","0","0","0","0","0"
"3183630.jpg","7.6","1","0","0","0","0","0","0","0","0","0"
"1788383.jpg","4.4","0","0","1","0","1","1","0","0","0","0"
"1300159.jpg","4.8","0","0","0","0","0","0","0","1","0","0"
"284329.jpg","6","0","0","0","0","0","0","0","0","0","1"
"2379436.jpg","6.6","0","0","0","0","1","0","0","0","0","0"
"2312390.jpg","6.9","1","1","0","0","0","0","0","0","0","0"
"212318.jpg","6.6","0","0","0","1","1","0","0","0","0","0"
"107523.jpg","5.9","0","1","0","0","1","0","0","0","0","0"
"1230165.jpg","7.8","0","0","0","0","1","0","0","0","0","0"
"315983.jpg","7.6","0","0","0","0","1","0","0","0","0","0"
"469062.jpg","5.7","0","0","0","0","1","0","0","1","1","0"
"762125.jpg","6.1","1","1","0","0","0","0","0","0","0","0"
"1843287.jpg","7","0","0","0","0","1","0","0","0","0","0"
"1762300.jpg","7.9","0","0","0","0","0","0","0","0","0","1"
"1239426.jpg","7.2","0","0","0","1","1","0","0","0","0","0"
"1337034.jpg","5.4","0","0","0","0","0","0","1","1","1","0"
"3420534.jpg","6.7","0","0","0","0","1","0","0","0","0","0"
"2968804.jpg","4.3","0","1","1","0","0","1","0","0","0","0"
"1175505.jpg","5.5","0","1","0","0","0","0","0","0","0","0"
"4872162.jpg","4.9","0","0","1","0","0","1","0","0","1","0"
"3214240.jpg","6.8","0","1","0","1","0","0","0","0","0","0"
"101587.jpg","6.7","0","1","0","0","0","0","0","0","0","0"
"1723121.jpg","7","0","1","0","0","0","1","0","0","0","0"
"134067.jpg","5.9","1","1","0","0","0","0","0","0","0","0"
"1053810.jpg","6.2","0","1","0","0","0","0","0","0","0","0"
"391877.jpg","5.3","0","0","0","0","1","0","1","0","0","0"
"109872.jpg","6.8","0","0","1","0","0","0","0","0","0","0"
"106980.jpg","5.6","0","0","0","0","0","1","0","1","0","0"
"3759416.jpg","7","1","1","0","0","0","0","0","0","0","0"
"1845804.jpg","7.2","0","0","0","1","1","0","0","0","0","0"
"98073.jpg","5.9","1","1","0","0","0","0","0","0","0","0"
"118702.jpg","5.7","0","1","1","0","0","1","0","0","0","0"
"3623376.jpg","6.1","0","1","0","0","0","0","0","0","0","0"
"107979.jpg","4.1","0","0","1","0","0","0","0","0","0","0"
